review_id,product_id,customer_id,rating,review_text,review_date
REV23341,PROD107,CUST4761,5,good,2023-01-07
REV23342,PROD106,CUST1453,3,bad,2024-08-16
REV23343,PROD105,CUST1593,4,very bad,2025-02-27
REV23344,PROD100,CUST4032,4,very bad,2022-10-23
REV23345,PROD111,CUST5838,2,very good,2023-09-04
REV23346,PROD108,CUST4701,3,very bad,2024-07-04
REV23347,PROD114,CUST1043,3,very bad,2024-04-13
REV23348,PROD110,CUST1988,1,average,2025-03-11
REV23349,PROD109,CUST3983,4,very bad,2024-12-26
REV23350,PROD114,CUST3095,1,very bad,2023-05-23
REV23351,PROD107,CUST4402,3,bad,2023-02-13
REV23352,PROD102,CUST3345,3,good,2024-11-26
REV23353,PROD105,CUST1311,1,bad,2022-11-01
REV23354,PROD100,CUST2497,4,very good,2023-08-29
REV23355,PROD108,CUST4516,2,very bad,2025-04-04
REV23356,PROD110,CUST1970,4,very bad,2023-03-12
REV23357,PROD109,CUST2943,1,bad,2025-08-04
REV23358,PROD103,CUST3076,5,very bad,2025-02-25
REV23359,PROD101,CUST3190,5,average,2023-04-14
REV23360,PROD102,CUST4950,4,good,2024-10-19
REV23361,PROD102,CUST5047,2,very good,2025-02-09
REV23362,PROD109,CUST2212,5,very bad,2024-01-19
REV23363,PROD103,CUST2724,1,very good,2025-06-09
REV23364,PROD109,CUST5701,3,good,2022-08-28
REV23365,PROD101,CUST4814,3,very good,2024-04-04
REV23366,PROD104,CUST2285,4,good,2023-04-04
REV23367,PROD107,CUST2054,4,bad,2025-05-04
REV23368,PROD104,CUST3406,1,average,2023-11-01
REV23369,PROD111,CUST5278,1,bad,2023-03-18
REV23370,PROD101,CUST2393,5,very good,2023-03-27
REV23371,PROD105,CUST4316,1,average,2023-11-25
REV23372,PROD106,CUST3746,4,good,2024-04-25
REV23373,PROD114,CUST4040,3,bad,2023-07-24
REV23374,PROD112,CUST4800,4,very good,2024-04-28
REV23375,PROD108,CUST2729,5,good,2025-07-18
REV23376,PROD101,CUST3200,5,good,2024-07-12
REV23377,PROD102,CUST4320,4,average,2025-06-19
REV23378,PROD101,CUST5548,3,very bad,2022-12-01
REV23379,PROD105,CUST1139,2,very bad,2025-07-12
REV23380,PROD111,CUST4372,1,bad,2025-04-19
REV23381,PROD107,CUST2192,5,very bad,2023-04-04
REV23382,PROD102,CUST4940,3,good,2023-12-23
REV23383,PROD101,CUST3895,2,very good,2023-11-03
REV23384,PROD106,CUST3479,3,bad,2025-01-06
REV23385,PROD105,CUST3429,4,very bad,2025-04-12
REV23386,PROD105,CUST3088,4,average,2024-04-19
REV23387,PROD104,CUST3931,5,good,2025-02-07
REV23388,PROD112,CUST4042,5,very bad,2022-11-20
REV23389,PROD113,CUST3655,3,very good,2024-10-20
REV23390,PROD110,CUST3241,4,very bad,2024-09-21
REV23391,PROD105,CUST4897,5,very good,2023-08-31
REV23392,PROD102,CUST4942,4,good,2024-08-07
REV23393,PROD107,CUST1910,4,average,2024-09-10
REV23394,PROD100,CUST5800,2,very bad,2025-01-29
REV23395,PROD106,CUST2049,1,good,2023-03-02
REV23396,PROD112,CUST5669,3,average,2022-12-13
REV23397,PROD107,CUST1676,1,very good,2025-07-20
REV23398,PROD108,CUST4100,2,very good,2025-01-28
REV23399,PROD106,CUST2210,1,bad,2024-04-11
REV23400,PROD105,CUST4303,3,very bad,2022-10-14
REV23401,PROD107,CUST4237,5,very good,2023-01-27
REV23402,PROD104,CUST2516,2,very good,2023-01-27
REV23403,PROD112,CUST4525,3,very good,2025-06-09
REV23404,PROD103,CUST3011,1,bad,2023-05-26
REV23405,PROD110,CUST4841,4,average,2023-06-12
REV23406,PROD109,CUST2646,2,average,2025-05-21
REV23407,PROD101,CUST3363,3,very good,2024-06-03
REV23408,PROD101,CUST1059,2,bad,2025-08-21
REV23409,PROD110,CUST3482,4,very bad,2025-02-14
REV23410,PROD106,CUST5737,2,very good,2023-08-13
REV23411,PROD102,CUST5978,3,good,2025-08-07
REV23412,PROD109,CUST1252,5,bad,2024-06-30
REV23413,PROD105,CUST4850,4,very good,2025-08-22
REV23414,PROD100,CUST4058,4,average,2023-07-09
REV23415,PROD111,CUST1163,5,bad,2023-12-27
REV23416,PROD110,CUST5702,4,average,2025-03-01
REV23417,PROD112,CUST4043,5,very good,2025-08-02
REV23418,PROD105,CUST3942,3,good,2023-11-13
REV23419,PROD113,CUST5124,1,very good,2023-03-04
REV23420,PROD112,CUST1641,5,average,2023-04-05
REV23421,PROD101,CUST4097,5,good,2024-07-06
REV23422,PROD108,CUST2740,5,very good,2022-10-12
REV23423,PROD111,CUST1340,4,bad,2023-10-27
REV23424,PROD111,CUST2152,4,average,2024-01-16
REV23425,PROD107,CUST2877,3,good,2024-09-04
REV23426,PROD101,CUST2970,4,average,2024-06-09
REV23427,PROD107,CUST4354,1,very good,2024-10-18
REV23428,PROD102,CUST1632,1,very good,2023-07-18
REV23429,PROD105,CUST5929,1,very good,2025-05-17
REV23430,PROD110,CUST3518,3,very good,2023-03-03
REV23431,PROD109,CUST2354,4,very good,2023-03-04
REV23432,PROD101,CUST3262,2,very good,2024-06-07
REV23433,PROD105,CUST1846,5,very bad,2023-07-08
REV23434,PROD109,CUST4688,2,average,2024-10-17
REV23435,PROD112,CUST3639,1,average,2023-05-25
REV23436,PROD109,CUST5210,5,average,2024-06-20
REV23437,PROD110,CUST5227,3,good,2023-12-17
REV23438,PROD114,CUST5107,5,bad,2023-02-22
REV23439,PROD109,CUST5365,1,bad,2024-12-19
REV23440,PROD105,CUST3425,2,very bad,2022-12-18
REV23441,PROD109,CUST5501,3,very bad,2022-08-29
REV23442,PROD105,CUST3427,2,very good,2025-08-19
REV23443,PROD110,CUST1363,1,very bad,2023-05-03
REV23444,PROD106,CUST3702,2,good,2022-09-06
REV23445,PROD110,CUST5546,5,bad,2022-10-07
REV23446,PROD104,CUST5428,5,very good,2023-08-08
REV23447,PROD106,CUST2365,5,average,2024-05-11
REV23448,PROD109,CUST2461,3,average,2023-11-28
REV23449,PROD113,CUST2459,5,average,2024-01-29
REV23450,PROD100,CUST5229,5,good,2024-03-27
REV23451,PROD107,CUST3281,3,bad,2024-09-13
REV23452,PROD104,CUST5818,1,good,2023-10-05
REV23453,PROD102,CUST1254,5,good,2022-11-13
REV23454,PROD109,CUST4911,2,very good,2024-09-20
REV23455,PROD109,CUST2843,3,very bad,2024-12-29
REV23456,PROD114,CUST3394,1,bad,2023-03-17
REV23457,PROD112,CUST5943,3,good,2023-03-31
REV23458,PROD108,CUST2941,5,average,2023-01-17
REV23459,PROD103,CUST4974,3,average,2023-06-07
REV23460,PROD113,CUST4128,3,very bad,2022-10-17
REV23461,PROD104,CUST2614,2,very bad,2022-12-06
REV23462,PROD102,CUST2231,5,average,2025-04-10
REV23463,PROD106,CUST4803,3,good,2022-11-12
REV23464,PROD102,CUST5988,3,good,2024-07-07
REV23465,PROD106,CUST5000,4,average,2024-12-04
REV23466,PROD108,CUST1542,3,very good,2024-07-16
REV23467,PROD109,CUST2524,5,good,2025-05-03
REV23468,PROD104,CUST2372,4,average,2025-01-06
REV23469,PROD100,CUST1218,4,very bad,2024-05-08
REV23470,PROD101,CUST5140,5,very bad,2022-10-02
REV23471,PROD104,CUST3450,2,very good,2024-01-11
REV23472,PROD105,CUST3585,3,very bad,2023-01-10
REV23473,PROD107,CUST4910,1,good,2024-12-21
REV23474,PROD101,CUST3998,3,good,2024-05-31
REV23475,PROD108,CUST5592,4,bad,2024-10-04
REV23476,PROD112,CUST4632,5,very bad,2023-12-17
REV23477,PROD112,CUST5012,4,bad,2025-08-24
REV23478,PROD100,CUST2730,3,bad,2023-05-17
REV23479,PROD107,CUST3162,4,very good,2023-09-09
REV23480,PROD102,CUST3124,5,good,2023-06-20
REV23481,PROD105,CUST3633,3,good,2025-06-15
REV23482,PROD105,CUST2644,1,very good,2024-02-09
REV23483,PROD109,CUST5722,3,good,2025-03-16
REV23484,PROD106,CUST3201,3,very good,2025-03-29
REV23485,PROD103,CUST5930,1,bad,2023-12-21
REV23486,PROD103,CUST5600,1,very bad,2023-06-27
REV23487,PROD114,CUST3540,4,very good,2025-03-27
REV23488,PROD106,CUST5274,4,good,2022-12-26
REV23489,PROD106,CUST1902,4,good,2025-01-12
REV23490,PROD104,CUST5086,1,bad,2025-03-23
REV23491,PROD110,CUST4158,4,good,2024-03-13
REV23492,PROD109,CUST1551,3,very good,2024-04-12
REV23493,PROD113,CUST1423,5,average,2024-09-28
REV23494,PROD101,CUST4859,3,average,2023-08-03
REV23495,PROD113,CUST4577,5,very good,2023-12-12
REV23496,PROD113,CUST4581,5,good,2024-01-30
REV23497,PROD101,CUST3994,3,bad,2024-08-10
REV23498,PROD113,CUST1851,3,good,2022-11-12
REV23499,PROD107,CUST2409,3,very bad,2022-12-11
REV23500,PROD114,CUST5493,1,good,2024-11-27
REV23501,PROD100,CUST4284,2,bad,2022-11-14
REV23502,PROD105,CUST4784,3,very bad,2024-11-27
REV23503,PROD110,CUST4740,1,bad,2024-03-22
REV23504,PROD110,CUST1989,1,average,2025-06-16
REV23505,PROD112,CUST4460,4,bad,2022-11-25
REV23506,PROD100,CUST5325,2,bad,2024-08-04
REV23507,PROD108,CUST5184,2,very bad,2022-12-07
REV23508,PROD106,CUST5589,1,average,2022-12-28
REV23509,PROD101,CUST2701,5,bad,2022-08-29
REV23510,PROD106,CUST3488,2,average,2024-01-28
REV23511,PROD103,CUST4428,2,very good,2023-06-27
REV23512,PROD110,CUST4500,2,very good,2024-09-03
REV23513,PROD106,CUST3869,3,bad,2023-05-07
REV23514,PROD101,CUST3811,1,bad,2023-09-07
REV23515,PROD112,CUST3111,2,bad,2022-11-20
REV23516,PROD113,CUST5608,4,very good,2022-10-09
REV23517,PROD114,CUST2838,2,very bad,2025-03-06
REV23518,PROD114,CUST1608,5,bad,2022-12-25
REV23519,PROD111,CUST5441,3,very bad,2023-01-12
REV23520,PROD105,CUST4668,5,very bad,2024-01-25
REV23521,PROD110,CUST1840,4,good,2023-04-20
REV23522,PROD107,CUST3280,4,average,2023-01-28
REV23523,PROD114,CUST2431,2,very good,2025-01-12
REV23524,PROD113,CUST1549,4,very good,2023-04-04
REV23525,PROD100,CUST1244,5,very good,2025-05-21
REV23526,PROD106,CUST3194,4,very bad,2022-09-09
REV23527,PROD108,CUST4618,2,average,2023-04-21
REV23528,PROD102,CUST1184,4,bad,2023-01-05
REV23529,PROD103,CUST3979,1,average,2024-09-29
REV23530,PROD109,CUST3032,5,bad,2024-05-24
REV23531,PROD113,CUST4456,2,very good,2024-04-10
REV23532,PROD102,CUST3429,1,very good,2023-01-15
REV23533,PROD113,CUST4451,2,bad,2025-01-12
REV23534,PROD103,CUST5156,2,very good,2025-08-21
REV23535,PROD110,CUST5601,5,good,2023-04-11
REV23536,PROD113,CUST3635,2,bad,2024-08-27
REV23537,PROD102,CUST1511,3,bad,2024-08-12
REV23538,PROD111,CUST5872,3,very good,2023-10-13
REV23539,PROD101,CUST3967,1,good,2024-02-29
REV23540,PROD110,CUST3552,1,very bad,2023-11-18
REV23541,PROD105,CUST2066,3,bad,2024-07-21
REV23542,PROD104,CUST2182,1,average,2023-05-22
REV23543,PROD100,CUST4048,4,average,2023-09-09
REV23544,PROD101,CUST2132,1,good,2023-12-07
REV23545,PROD100,CUST2723,5,average,2024-10-16
REV23546,PROD112,CUST5494,1,average,2023-09-29
REV23547,PROD103,CUST3091,4,bad,2025-04-23
REV23548,PROD105,CUST5509,1,good,2023-08-13
REV23549,PROD103,CUST4210,1,very bad,2025-06-16
REV23550,PROD108,CUST4325,1,very bad,2025-06-26
REV23551,PROD113,CUST5754,3,bad,2023-04-07
REV23552,PROD100,CUST4509,1,good,2024-11-13
REV23553,PROD100,CUST1268,3,very good,2022-11-05
REV23554,PROD103,CUST1528,1,average,2025-01-18
REV23555,PROD100,CUST5167,3,very bad,2023-05-10
REV23556,PROD108,CUST4856,4,very bad,2024-06-17
REV23557,PROD111,CUST4637,3,good,2024-02-28
REV23558,PROD101,CUST1466,5,very good,2024-02-27
REV23559,PROD103,CUST2940,1,very good,2024-01-06
REV23560,PROD106,CUST4520,4,very good,2024-09-21
REV23561,PROD103,CUST5610,3,very good,2023-01-07
REV23562,PROD111,CUST2781,1,bad,2025-01-21
REV23563,PROD100,CUST4840,2,bad,2023-05-26
REV23564,PROD114,CUST1680,1,good,2023-07-28
REV23565,PROD112,CUST3513,3,bad,2024-06-17
REV23566,PROD102,CUST1000,5,good,2023-05-07
REV23567,PROD113,CUST5673,2,average,2025-03-05
REV23568,PROD109,CUST4223,4,very good,2023-12-20
REV23569,PROD100,CUST3078,2,average,2024-09-13
REV23570,PROD107,CUST5864,2,good,2022-11-09
REV23571,PROD107,CUST5366,1,bad,2025-06-15
REV23572,PROD106,CUST1435,4,very bad,2024-06-18
REV23573,PROD107,CUST1763,1,very bad,2022-10-12
REV23574,PROD108,CUST1767,4,very good,2024-01-20
REV23575,PROD113,CUST1692,4,very good,2023-07-29
REV23576,PROD105,CUST3012,4,average,2022-12-04
REV23577,PROD104,CUST4937,2,good,2023-03-24
REV23578,PROD101,CUST3666,3,good,2024-08-13
REV23579,PROD113,CUST2396,2,very bad,2024-12-13
REV23580,PROD112,CUST3738,4,good,2024-07-15
REV23581,PROD113,CUST5209,4,bad,2023-01-12
REV23582,PROD105,CUST3446,4,very bad,2025-03-07
REV23583,PROD109,CUST3580,1,bad,2024-08-23
REV23584,PROD110,CUST3967,5,bad,2025-08-22
REV23585,PROD100,CUST3883,5,very bad,2023-06-14
REV23586,PROD108,CUST3601,4,very good,2024-02-03
REV23587,PROD111,CUST3689,5,good,2023-06-05
REV23588,PROD105,CUST1324,1,very bad,2023-08-30
REV23589,PROD101,CUST5834,2,average,2024-03-18
REV23590,PROD105,CUST2604,5,good,2022-11-22
REV23591,PROD112,CUST1475,1,good,2023-04-09
REV23592,PROD104,CUST4094,4,average,2023-02-14
REV23593,PROD104,CUST5122,4,bad,2023-07-28
REV23594,PROD114,CUST4334,4,good,2024-09-03
REV23595,PROD114,CUST1321,4,average,2024-10-27
REV23596,PROD102,CUST5852,1,good,2023-08-12
REV23597,PROD101,CUST2529,2,average,2024-03-11
REV23598,PROD113,CUST2328,3,bad,2024-08-02
REV23599,PROD102,CUST1761,3,bad,2024-01-01
REV23600,PROD110,CUST3423,5,bad,2025-07-29
REV23601,PROD104,CUST5851,2,good,2023-07-10
REV23602,PROD105,CUST1892,3,good,2023-10-16
REV23603,PROD114,CUST3350,2,very good,2023-09-12
REV23604,PROD107,CUST5466,4,very bad,2024-08-11
REV23605,PROD113,CUST5236,3,very bad,2024-01-03
REV23606,PROD108,CUST2415,1,average,2025-08-12
REV23607,PROD102,CUST2344,3,average,2024-01-07
REV23608,PROD102,CUST5957,4,average,2024-04-05
REV23609,PROD112,CUST3499,5,bad,2025-07-04
REV23610,PROD106,CUST3457,3,good,2025-07-18
REV23611,PROD100,CUST1712,4,average,2023-12-28
REV23612,PROD114,CUST5558,1,very good,2022-11-30
REV23613,PROD112,CUST1642,3,very bad,2024-09-30
REV23614,PROD110,CUST4488,4,bad,2023-04-12
REV23615,PROD109,CUST3435,3,bad,2025-08-12
REV23616,PROD111,CUST5094,1,average,2023-11-02
REV23617,PROD109,CUST5154,2,good,2024-07-28
REV23618,PROD110,CUST4544,2,bad,2024-02-05
REV23619,PROD108,CUST5427,4,average,2025-03-18
REV23620,PROD103,CUST1248,2,bad,2025-05-06
REV23621,PROD107,CUST3639,4,very good,2024-04-28
REV23622,PROD111,CUST1510,3,very bad,2025-04-14
REV23623,PROD106,CUST4978,4,very good,2022-09-09
REV23624,PROD104,CUST4616,1,average,2024-02-21
REV23625,PROD105,CUST5251,4,good,2025-08-14
REV23626,PROD101,CUST5623,3,good,2025-08-03
REV23627,PROD102,CUST2238,3,average,2023-03-03
REV23628,PROD101,CUST3967,5,very bad,2024-05-17
REV23629,PROD110,CUST2259,1,average,2023-01-09
REV23630,PROD108,CUST1386,1,average,2025-04-10
REV23631,PROD102,CUST3992,3,very bad,2023-07-06
REV23632,PROD112,CUST2215,4,very bad,2023-12-16
REV23633,PROD104,CUST3023,1,average,2024-11-27
REV23634,PROD102,CUST5456,3,average,2025-07-19
REV23635,PROD102,CUST2372,5,very good,2024-07-03
REV23636,PROD110,CUST1101,3,very good,2023-08-28
REV23637,PROD111,CUST3673,1,average,2025-03-03
REV23638,PROD104,CUST2815,4,average,2022-10-05
REV23639,PROD110,CUST4938,1,very good,2023-11-10
REV23640,PROD101,CUST3959,5,average,2025-06-22
REV23641,PROD109,CUST5133,4,bad,2023-04-04
REV23642,PROD103,CUST4862,5,very good,2024-03-18
REV23643,PROD101,CUST2831,4,very good,2023-02-28
REV23644,PROD103,CUST3385,3,bad,2025-05-07
REV23645,PROD103,CUST3103,3,good,2024-11-10
REV23646,PROD107,CUST1067,2,average,2024-10-09
REV23647,PROD106,CUST2758,4,average,2025-03-19
REV23648,PROD108,CUST2358,3,very bad,2023-01-14
REV23649,PROD103,CUST4124,4,average,2023-04-05
REV23650,PROD106,CUST1237,2,good,2024-04-13
REV23651,PROD107,CUST5640,4,very good,2024-09-16
REV23652,PROD111,CUST4057,4,average,2024-03-31
REV23653,PROD103,CUST5214,4,very good,2023-12-18
REV23654,PROD101,CUST1414,1,very bad,2025-07-10
REV23655,PROD102,CUST2911,3,average,2024-10-08
REV23656,PROD110,CUST3344,2,bad,2024-06-11
REV23657,PROD105,CUST2576,3,good,2023-03-03
REV23658,PROD104,CUST2751,2,very bad,2024-05-12
REV23659,PROD108,CUST4029,4,good,2023-03-01
REV23660,PROD100,CUST5118,4,bad,2024-08-26
REV23661,PROD112,CUST2128,1,very good,2022-09-19
REV23662,PROD114,CUST2399,1,average,2025-02-10
REV23663,PROD104,CUST4183,4,very bad,2022-10-06
REV23664,PROD107,CUST1272,2,very bad,2024-09-04
REV23665,PROD106,CUST5819,2,good,2024-04-08
REV23666,PROD108,CUST1492,1,bad,2025-04-01
REV23667,PROD110,CUST2170,5,good,2024-05-07
REV23668,PROD103,CUST2132,5,very good,2025-03-18
REV23669,PROD105,CUST5342,2,good,2023-04-13
REV23670,PROD100,CUST3138,4,average,2025-01-05
REV23671,PROD104,CUST5226,1,average,2024-02-28
REV23672,PROD110,CUST4529,1,average,2022-09-04
REV23673,PROD106,CUST1481,4,bad,2023-07-04
REV23674,PROD109,CUST4415,1,very bad,2024-06-08
REV23675,PROD102,CUST5881,1,very good,2023-07-19
REV23676,PROD112,CUST4517,4,very bad,2023-05-23
REV23677,PROD105,CUST5939,2,average,2023-09-08
REV23678,PROD112,CUST1279,3,good,2024-03-20
REV23679,PROD109,CUST5200,4,average,2024-10-02
REV23680,PROD108,CUST3286,3,average,2023-08-02
REV23681,PROD109,CUST2210,5,very good,2023-07-26
REV23682,PROD105,CUST3876,1,bad,2024-12-22
REV23683,PROD113,CUST1321,5,very bad,2024-11-11
REV23684,PROD108,CUST4481,1,average,2023-11-22
REV23685,PROD110,CUST5727,1,very bad,2025-03-19
REV23686,PROD102,CUST4203,1,average,2023-09-22
REV23687,PROD108,CUST2942,4,very good,2023-02-26
REV23688,PROD110,CUST4699,3,good,2025-06-18
REV23689,PROD108,CUST1241,2,average,2024-11-15
REV23690,PROD108,CUST3713,3,very bad,2023-06-29
REV23691,PROD102,CUST1480,2,very good,2023-08-02
REV23692,PROD103,CUST4422,3,average,2022-09-21
REV23693,PROD107,CUST3096,4,very bad,2025-01-10
REV23694,PROD106,CUST3900,2,good,2023-10-02
REV23695,PROD110,CUST1617,3,very good,2024-12-16
REV23696,PROD103,CUST2400,2,average,2024-02-12
REV23697,PROD107,CUST4245,4,good,2023-01-14
REV23698,PROD109,CUST5378,5,good,2025-04-18
REV23699,PROD102,CUST1116,2,bad,2025-04-16
REV23700,PROD100,CUST1007,2,average,2022-08-26
REV23701,PROD114,CUST1862,1,very bad,2023-05-03
REV23702,PROD112,CUST1915,4,average,2025-08-19
REV23703,PROD111,CUST2699,5,very bad,2023-07-04
REV23704,PROD114,CUST4135,3,very bad,2023-06-23
REV23705,PROD114,CUST2832,5,average,2024-09-30
REV23706,PROD113,CUST2696,3,good,2024-11-18
REV23707,PROD105,CUST5880,3,good,2023-04-13
REV23708,PROD107,CUST1641,5,average,2025-02-03
REV23709,PROD107,CUST5481,2,average,2024-12-16
REV23710,PROD105,CUST5116,5,bad,2022-09-15
REV23711,PROD107,CUST4557,4,very good,2025-08-10
REV23712,PROD113,CUST2150,5,good,2024-03-05
REV23713,PROD108,CUST1992,3,very bad,2023-01-14
REV23714,PROD102,CUST5354,3,bad,2025-08-15
REV23715,PROD109,CUST3524,5,good,2022-09-01
REV23716,PROD101,CUST4494,1,bad,2025-06-14
REV23717,PROD100,CUST5765,5,average,2023-01-08
REV23718,PROD104,CUST5350,1,good,2025-07-05
REV23719,PROD102,CUST5649,3,very bad,2024-07-08
REV23720,PROD105,CUST3059,2,bad,2024-10-30
REV23721,PROD113,CUST4606,2,bad,2025-01-15
REV23722,PROD100,CUST4895,4,very bad,2025-03-01
REV23723,PROD106,CUST1683,2,very bad,2023-04-23
REV23724,PROD112,CUST1027,4,bad,2023-02-15
REV23725,PROD109,CUST3727,5,bad,2024-01-17
REV23726,PROD109,CUST3086,1,very good,2023-11-08
REV23727,PROD109,CUST3704,2,average,2024-02-06
REV23728,PROD106,CUST2161,2,good,2024-06-01
REV23729,PROD105,CUST4445,2,average,2024-12-01
REV23730,PROD108,CUST4046,2,very good,2025-01-14
REV23731,PROD104,CUST2378,3,bad,2022-09-14
REV23732,PROD111,CUST2596,1,very good,2024-06-29
REV23733,PROD113,CUST2977,3,average,2022-11-19
REV23734,PROD110,CUST1790,1,very bad,2024-07-06
REV23735,PROD100,CUST2351,5,average,2024-08-18
REV23736,PROD111,CUST1485,4,very good,2024-11-20
REV23737,PROD103,CUST2444,2,average,2025-06-28
REV23738,PROD100,CUST1164,2,very good,2024-10-12
REV23739,PROD104,CUST4734,4,bad,2024-06-06
REV23740,PROD112,CUST2862,4,very good,2024-10-06
REV23741,PROD112,CUST4621,3,very good,2023-05-31
REV23742,PROD105,CUST4244,5,very good,2024-03-20
REV23743,PROD114,CUST5892,2,good,2025-04-30
REV23744,PROD104,CUST5089,5,good,2024-10-16
REV23745,PROD110,CUST4065,4,good,2023-09-01
REV23746,PROD110,CUST1444,1,very good,2024-12-01
REV23747,PROD111,CUST5182,2,very good,2024-04-13
REV23748,PROD102,CUST1829,4,good,2024-09-02
REV23749,PROD103,CUST3778,2,very good,2024-05-19
REV23750,PROD102,CUST4525,5,good,2025-06-03
REV23751,PROD101,CUST5661,5,average,2025-02-01
REV23752,PROD102,CUST1234,5,very good,2023-03-11
REV23753,PROD100,CUST2752,2,good,2024-10-28
REV23754,PROD100,CUST4581,1,average,2024-06-20
REV23755,PROD107,CUST4664,5,very bad,2024-07-21
REV23756,PROD109,CUST1464,2,very good,2025-01-25
REV23757,PROD113,CUST3842,3,very bad,2023-12-26
REV23758,PROD103,CUST1851,1,very good,2024-04-25
REV23759,PROD110,CUST5887,5,average,2024-01-06
REV23760,PROD106,CUST4489,2,very good,2025-08-03
REV23761,PROD105,CUST2059,1,bad,2024-04-05
REV23762,PROD106,CUST3663,2,very good,2022-09-04
REV23763,PROD103,CUST1805,4,bad,2023-05-17
REV23764,PROD112,CUST5171,3,very bad,2024-07-23
REV23765,PROD110,CUST1015,1,good,2022-09-03
REV23766,PROD112,CUST3780,1,good,2024-02-13
REV23767,PROD100,CUST2782,1,very good,2024-01-21
REV23768,PROD101,CUST5590,4,very good,2023-07-28
REV23769,PROD111,CUST2068,5,average,2022-10-30
REV23770,PROD106,CUST1072,4,very bad,2022-09-16
REV23771,PROD112,CUST5284,4,average,2025-06-18
REV23772,PROD109,CUST2448,5,average,2024-10-23
REV23773,PROD107,CUST4920,4,average,2024-04-02
REV23774,PROD108,CUST3917,4,very bad,2024-10-01
REV23775,PROD100,CUST2287,1,very good,2023-12-01
REV23776,PROD111,CUST2893,1,average,2023-03-06
REV23777,PROD107,CUST4761,5,good,2023-02-03
REV23778,PROD109,CUST1892,4,very bad,2023-09-28
REV23779,PROD107,CUST4431,3,very bad,2025-03-12
REV23780,PROD104,CUST5724,5,bad,2024-11-16
REV23781,PROD103,CUST1522,4,very bad,2024-03-08
REV23782,PROD103,CUST2155,3,bad,2023-04-01
REV23783,PROD112,CUST1437,2,very good,2024-06-02
REV23784,PROD113,CUST2396,3,average,2025-01-18
REV23785,PROD100,CUST1996,1,very good,2025-04-06
REV23786,PROD102,CUST2744,4,bad,2024-09-09
REV23787,PROD114,CUST4483,4,very bad,2025-02-14
REV23788,PROD109,CUST3334,4,very good,2025-06-28
REV23789,PROD109,CUST1158,3,bad,2024-04-09
REV23790,PROD104,CUST4894,4,good,2023-07-09
REV23791,PROD108,CUST1186,1,average,2023-09-28
REV23792,PROD110,CUST5492,4,very good,2022-10-07
REV23793,PROD102,CUST2861,5,good,2024-01-06
REV23794,PROD106,CUST3237,1,good,2025-06-24
REV23795,PROD104,CUST5468,4,very good,2024-02-03
REV23796,PROD113,CUST4583,4,good,2024-05-18
REV23797,PROD106,CUST4500,1,average,2022-12-10
REV23798,PROD111,CUST1474,3,very good,2024-03-03
REV23799,PROD109,CUST5485,1,average,2024-06-28
REV23800,PROD106,CUST1263,4,very bad,2024-02-13
REV23801,PROD105,CUST1969,2,very bad,2024-11-01
REV23802,PROD100,CUST3378,2,bad,2023-05-18
REV23803,PROD111,CUST3752,4,very bad,2023-07-27
REV23804,PROD103,CUST5391,2,very good,2023-11-21
REV23805,PROD102,CUST4075,1,bad,2023-01-23
REV23806,PROD113,CUST1667,2,good,2025-02-22
REV23807,PROD107,CUST2011,1,very bad,2024-11-28
REV23808,PROD103,CUST3934,2,bad,2024-10-26
REV23809,PROD104,CUST4218,5,average,2022-11-25
REV23810,PROD100,CUST2954,5,bad,2023-05-01
